Market,Product,Country,Date,Retail (MT),Wholesale (MT),Currency
Bujumbura,Maize,Burundi,7/18/2013,566198,522644,BIF
Bujumbura,Maize,Burundi,7/19/2013,816975,758620,BIF
Bujumbura,Maize,Burundi,7/22/2013,650001,600000,BIF
Bujumbura,Maize,Burundi,7/23/2013,647876,598039,BIF
Bujumbura,Maize,Burundi,7/24/2013,697712,647876,BIF
Bujumbura,Maize,Burundi,7/25/2013,642354,592941,BIF
Bujumbura,Maize,Burundi,7/26/2013,644478,594902,BIF
Bujumbura,Maize,Burundi,7/29/2013,643628,594118,BIF
Bujumbura,Maize,Burundi,7/30/2013,642778,593334,BIF
Bujumbura,Maize,Burundi,7/31/2013,651718,601586,BIF
Bujumbura,Maize,Burundi,8/1/2013,650859,600793,BIF
Bujumbura,Maize,Burundi,8/2/2013,649570,599603,BIF
Bujumbura,Maize,Burundi,8/5/2013,648539,598652,BIF
Bujumbura,Maize,Burundi,8/6/2013,652364,602182,BIF
Bujumbura,Maize,Burundi,8/7/2013,652713,602504,BIF
Bujumbura,Maize,Burundi,8/8/2013,648670,598772,BIF
Bujumbura,Maize,Burundi,8/9/2013,650542,600500,BIF
Bujumbura,Maize,Burundi,8/12/2013,656054,605588,BIF
Bujumbura,Maize,Burundi,8/13/2013,643577,594070,BIF
Bujumbura,Maize,Burundi,8/14/2013,651336,601233,BIF
Bujumbura,Maize,Burundi,8/16/2013,697991,648134,BIF
Bujumbura,Maize,Burundi,8/19/2013,800000,750000,BIF
Bujumbura,Maize,Burundi,8/20/2013,800000,750000,BIF
Bujumbura,Maize,Burundi,8/21/2013,801171,751097,BIF
Bujumbura,Maize,Burundi,8/22/2013,796540,746755,BIF
Bujumbura,Maize,Burundi,8/23/2013,800000,750000,BIF
Bujumbura,Maize,Burundi,8/26/2013,799256,749302,BIF
Bujumbura,Maize,Burundi,8/27/2013,799789,749803,BIF
Bujumbura,Maize,Burundi,8/28/2013,799999,749999,BIF
Bujumbura,Maize,Burundi,8/29/2013,800001,749999,BIF
Bujumbura,Maize,Burundi,8/30/2013,800000,750000,BIF
Bujumbura,Maize,Burundi,9/2/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,9/3/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,9/4/2013,900001,850000,BIF
Bujumbura,Maize,Burundi,9/5/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,9/6/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,9/9/2013,900001,880001,BIF
Bujumbura,Maize,Burundi,9/10/2013,900000,880001,BIF
Bujumbura,Maize,Burundi,9/11/2013,900000,880000,BIF
Bujumbura,Maize,Burundi,9/12/2013,899999,880000,BIF
Bujumbura,Maize,Burundi,9/13/2013,900000,880001,BIF
Bujumbura,Maize,Burundi,9/16/2013,900000,849999,BIF
Bujumbura,Maize,Burundi,9/17/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,9/18/2013,899999,850000,BIF
Bujumbura,Maize,Burundi,9/19/2013,899999,850000,BIF
Bujumbura,Maize,Burundi,9/20/2013,900000,849999,BIF
Bujumbura,Maize,Burundi,9/23/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,9/24/2013,793717,744110,BIF
Bujumbura,Maize,Burundi,9/25/2013,800000,780000,BIF
Bujumbura,Maize,Burundi,9/26/2013,800001,780000,BIF
Bujumbura,Maize,Burundi,9/27/2013,800000,779999,BIF
Bujumbura,Maize,Burundi,9/30/2013,851122,801056,BIF
Bujumbura,Maize,Burundi,10/1/2013,849439,799473,BIF
Bujumbura,Maize,Burundi,10/2/2013,848879,798944,BIF
Bujumbura,Maize,Burundi,10/3/2013,852246,802114,BIF
Bujumbura,Maize,Burundi,10/4/2013,848320,798419,BIF
Bujumbura,Maize,Burundi,10/7/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/8/2013,850000,799999,BIF
Bujumbura,Maize,Burundi,10/9/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/10/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/11/2013,846651,796848,BIF
Bujumbura,Maize,Burundi,10/14/2013,851676,801577,BIF
Bujumbura,Maize,Burundi,10/15/2013,852239,802108,BIF
Bujumbura,Maize,Burundi,10/16/2013,848325,798423,BIF
Bujumbura,Maize,Burundi,10/17/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/18/2013,854479,804216,BIF
Bujumbura,Maize,Burundi,10/21/2013,853342,803145,BIF
Bujumbura,Maize,Burundi,10/22/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/23/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/24/2013,850001,800000,BIF
Bujumbura,Maize,Burundi,10/25/2013,850001,800000,BIF
Bujumbura,Maize,Burundi,10/28/2013,850001,800000,BIF
Bujumbura,Maize,Burundi,10/29/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/30/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,10/31/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,11/4/2013,849999,800001,BIF
Bujumbura,Maize,Burundi,11/5/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,11/6/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,11/7/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,11/8/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,11/11/2013,869919,818747,BIF
Bujumbura,Maize,Burundi,11/13/2013,818705,767536,BIF
Bujumbura,Maize,Burundi,11/14/2013,818449,767296,BIF
Bujumbura,Maize,Burundi,11/15/2013,818616,767453,BIF
Bujumbura,Maize,Burundi,11/18/2013,797907,748038,BIF
Bujumbura,Maize,Burundi,11/20/2013,795803,746065,BIF
Bujumbura,Maize,Burundi,11/21/2013,800000,750000,BIF
Bujumbura,Maize,Burundi,11/22/2013,800000,750000,BIF
Bujumbura,Maize,Burundi,11/25/2013,800001,750000,BIF
Bujumbura,Maize,Burundi,11/26/2013,800000,749999,BIF
Bujumbura,Maize,Burundi,11/27/2013,800001,749999,BIF
Bujumbura,Maize,Burundi,11/28/2013,800000,749999,BIF
Bujumbura,Maize,Burundi,11/29/2013,800000,750000,BIF
Bujumbura,Maize,Burundi,12/2/2013,850000,800000,BIF
Bujumbura,Maize,Burundi,12/3/2013,870706,819488,BIF
Bujumbura,Maize,Burundi,12/4/2013,930800,879089,BIF
Bujumbura,Maize,Burundi,12/5/2013,898825,848890,BIF
Bujumbura,Maize,Burundi,12/6/2013,901176,851112,BIF
Bujumbura,Maize,Burundi,12/9/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,12/10/2013,914804,863982,BIF
Bujumbura,Maize,Burundi,12/11/2013,896468,846665,BIF
Bujumbura,Maize,Burundi,12/13/2013,902943,852780,BIF
Bujumbura,Maize,Burundi,12/16/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,12/17/2013,900000,850000,BIF
Bujumbura,Maize,Burundi,12/18/2013,902949,852785,BIF
Bujumbura,Maize,Burundi,12/19/2013,901179,851114,BIF
Bujumbura,Maize,Burundi,12/20/2013,902949,852785,BIF
Bujumbura,Maize,Burundi,12/23/2013,812159,761400,BIF
Bujumbura,Maize,Burundi,12/24/2013,811866,761125,BIF
Bujumbura,Maize,Burundi,12/26/2013,797909,748041,BIF
Bujumbura,Maize,Burundi,12/27/2013,798954,749020,BIF
Bujumbura,Maize,Burundi,12/30/2013,802090,751960,BIF
Bujumbura,Maize,Burundi,12/31/2013,810080,759449,BIF
Bujumbura,Maize,Burundi,1/2/2014,799999,750000,BIF
Bujumbura,Maize,Burundi,1/3/2014,800000,750000,BIF
Bujumbura,Maize,Burundi,1/6/2014,800000,750000,BIF
Bujumbura,Maize,Burundi,1/7/2014,798432,748529,BIF
Bujumbura,Maize,Burundi,1/8/2014,800000,750000,BIF
Bujumbura,Maize,Burundi,1/9/2014,802094,751964,BIF
Bujumbura,Maize,Burundi,1/10/2014,799477,749510,BIF
Bujumbura,Maize,Burundi,1/13/2014,950000,900000,BIF
Bujumbura,Maize,Burundi,1/14/2014,801048,781022,BIF
Bujumbura,Maize,Burundi,1/15/2014,800000,780000,BIF
Bujumbura,Maize,Burundi,1/16/2014,800000,779999,BIF
Bujumbura,Maize,Burundi,1/17/2014,800000,780000,BIF
Bujumbura,Maize,Burundi,1/20/2014,806792,786623,BIF
Bujumbura,Maize,Burundi,1/21/2014,800001,780001,BIF
Bujumbura,Maize,Burundi,1/22/2014,800001,780000,BIF
Bujumbura,Maize,Burundi,1/23/2014,800000,780000,BIF
Bujumbura,Maize,Burundi,1/24/2014,799999,780001,BIF
Bujumbura,Maize,Burundi,1/27/2014,818633,798168,BIF
Bujumbura,Maize,Burundi,1/28/2014,800001,780000,BIF
Bujumbura,Maize,Burundi,1/29/2014,799999,780000,BIF
Bujumbura,Maize,Burundi,1/30/2014,799475,779489,BIF
Bujumbura,Maize,Burundi,1/31/2014,804721,784603,BIF
Bujumbura,Maize,Burundi,2/3/2014,800000,780001,BIF
Bujumbura,Maize,Burundi,2/6/2014,797916,748046,BIF
Bujumbura,Maize,Burundi,2/7/2014,797916,748046,BIF
Bujumbura,Maize,Burundi,2/10/2014,800001,750000,BIF
Bujumbura,Maize,Burundi,2/11/2014,800000,750000,BIF
Bujumbura,Maize,Burundi,2/12/2014,800000,750000,BIF
Bujumbura,Maize,Burundi,2/13/2014,799999,750000,BIF
Bujumbura,Maize,Burundi,2/14/2014,798956,749022,BIF
Bujumbura,Maize,Burundi,2/17/2014,850001,800000,BIF
Bujumbura,Maize,Burundi,2/18/2014,850000,800000,BIF
Bujumbura,Maize,Burundi,2/19/2014,877154,825557,BIF
Bujumbura,Maize,Burundi,2/21/2014,857839,807378,BIF
Bujumbura,Maize,Burundi,2/24/2014,850000,800000,BIF
Bujumbura,Maize,Burundi,2/25/2014,848890,798955,BIF
Bujumbura,Maize,Burundi,2/26/2014,851667,801569,BIF
Bujumbura,Maize,Burundi,2/28/2014,851108,801042,BIF
Bujumbura,Maize,Burundi,3/3/2014,850000,800001,BIF
Bujumbura,Maize,Burundi,3/4/2014,849446,799479,BIF
Bujumbura,Maize,Burundi,3/5/2014,850000,800001,BIF
Bujumbura,Maize,Burundi,3/6/2014,849999,800001,BIF
Bujumbura,Maize,Burundi,3/7/2014,850000,800000,BIF
Bujumbura,Maize,Burundi,3/10/2014,853883,803655,BIF
Bujumbura,Maize,Burundi,3/11/2014,850000,800000,BIF
Bujumbura,Maize,Burundi,3/12/2014,851112,801047,BIF
Bujumbura,Maize,Burundi,3/13/2014,800001,750000,BIF
Bujumbura,Maize,Burundi,3/14/2014,798957,749022,BIF
Bujumbura,Maize,Burundi,3/17/2014,747061,697257,BIF
Bujumbura,Maize,Burundi,3/18/2014,699999,650001,BIF
Bujumbura,Maize,Burundi,3/19/2014,698627,648726,BIF
Bujumbura,Maize,Burundi,3/20/2014,651702,601571,BIF
Bujumbura,Maize,Burundi,3/21/2014,651274,601176,BIF
Bujumbura,Maize,Burundi,3/24/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,3/25/2014,700001,650000,BIF
Bujumbura,Maize,Burundi,3/26/2014,700001,650000,BIF
Bujumbura,Maize,Burundi,3/27/2014,700919,650853,BIF
Bujumbura,Maize,Burundi,3/28/2014,700001,650000,BIF
Bujumbura,Maize,Burundi,3/31/2014,701372,651274,BIF
Bujumbura,Maize,Burundi,4/1/2014,700000,650000,BIF
Bujumbura,Maize,Burundi,4/2/2014,699543,649576,BIF
Bujumbura,Maize,Burundi,4/3/2014,700000,650000,BIF
Bujumbura,Maize,Burundi,4/4/2014,699543,649576,BIF
Bujumbura,Maize,Burundi,4/8/2014,700001,650000,BIF
Bujumbura,Maize,Burundi,4/9/2014,700001,650000,BIF
Bujumbura,Maize,Burundi,4/10/2014,699542,649574,BIF
Bujumbura,Maize,Burundi,4/11/2014,699540,649575,BIF
Bujumbura,Maize,Burundi,4/14/2014,705972,655544,BIF
Bujumbura,Maize,Burundi,4/15/2014,700000,650000,BIF
Bujumbura,Maize,Burundi,4/16/2014,700001,650000,BIF
Bujumbura,Maize,Burundi,4/17/2014,694084,644506,BIF
Bujumbura,Maize,Burundi,4/18/2014,700917,650853,BIF
Bujumbura,Maize,Burundi,4/22/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,4/23/2014,649999,599999,BIF
Bujumbura,Maize,Burundi,4/24/2014,648724,598822,BIF
Bujumbura,Maize,Burundi,4/25/2014,652129,601966,BIF
Bujumbura,Maize,Burundi,4/28/2014,649999,600000,BIF
Bujumbura,Maize,Burundi,4/29/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,4/30/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,5/2/2014,650001,600000,BIF
Bujumbura,Maize,Burundi,5/5/2014,700000,650000,BIF
Bujumbura,Maize,Burundi,5/6/2014,651718,601586,BIF
Bujumbura,Maize,Burundi,5/7/2014,654284,603954,BIF
Bujumbura,Maize,Burundi,5/8/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,5/9/2014,650001,600000,BIF
Bujumbura,Maize,Burundi,5/12/2014,596073,576204,BIF
Bujumbura,Maize,Burundi,5/13/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,5/14/2014,648723,598821,BIF
Bujumbura,Maize,Burundi,5/15/2014,700000,650001,BIF
Bujumbura,Maize,Burundi,5/16/2014,700001,650000,BIF
Bujumbura,Maize,Burundi,5/19/2014,701377,651278,BIF
Bujumbura,Maize,Burundi,5/21/2014,700458,650425,BIF
Bujumbura,Maize,Burundi,5/22/2014,699999,650000,BIF
Bujumbura,Maize,Burundi,5/23/2014,704155,653859,BIF
Bujumbura,Maize,Burundi,5/26/2014,700000,650000,BIF
Bujumbura,Maize,Burundi,5/28/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,5/30/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,6/2/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,6/3/2014,600000,579999,BIF
Bujumbura,Maize,Burundi,6/4/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,6/5/2014,599214,579241,BIF
Bujumbura,Maize,Burundi,6/6/2014,600393,580381,BIF
Bujumbura,Maize,Burundi,6/9/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,6/10/2014,598822,578861,BIF
Bujumbura,Maize,Burundi,6/11/2014,600394,580381,BIF
Bujumbura,Maize,Burundi,6/12/2014,598821,578860,BIF
Bujumbura,Maize,Burundi,6/13/2014,600787,580761,BIF
Bujumbura,Maize,Burundi,6/16/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,6/17/2014,602366,582288,BIF
Bujumbura,Maize,Burundi,6/18/2014,598428,578481,BIF
Bujumbura,Maize,Burundi,6/19/2014,601181,581142,BIF
Bujumbura,Maize,Burundi,6/20/2014,598821,578860,BIF
Bujumbura,Maize,Burundi,6/23/2014,600787,580761,BIF
Bujumbura,Maize,Burundi,6/24/2014,599214,579241,BIF
Bujumbura,Maize,Burundi,6/26/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,6/27/2014,600001,580000,BIF
Bujumbura,Maize,Burundi,6/30/2014,611223,590849,BIF
Bujumbura,Maize,Burundi,7/2/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,7/3/2014,601974,581908,BIF
Bujumbura,Maize,Burundi,7/4/2014,617973,597374,BIF
Bujumbura,Maize,Burundi,7/7/2014,601574,581522,BIF
Bujumbura,Maize,Burundi,7/8/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,7/8/2014,601181,581141,BIF
Bujumbura,Maize,Burundi,7/9/2014,600788,580761,BIF
Bujumbura,Maize,Burundi,7/10/2014,600394,580380,BIF
Bujumbura,Maize,Burundi,7/11/2014,600000,579999,BIF
Bujumbura,Maize,Burundi,7/14/2014,600000,580000,BIF
Bujumbura,Maize,Burundi,7/17/2014,601185,581145,BIF
Bujumbura,Maize,Burundi,7/18/2014,598420,578472,BIF
Bujumbura,Maize,Burundi,7/21/2014,605149,584976,BIF
Bujumbura,Maize,Burundi,7/22/2014,604357,584211,BIF
Bujumbura,Maize,Burundi,7/28/2014,599999,579999,BIF
Bujumbura,Maize,Burundi,7/29/2014,598258,578316,BIF
Bujumbura,Maize,Burundi,7/31/2014,608844,588549,BIF
Bujumbura,Maize,Burundi,8/1/2014,608992,588692,BIF
Bujumbura,Maize,Burundi,8/25/2014,654249,603922,BIF
Bujumbura,Maize,Burundi,8/26/2014,644091,594545,BIF
Bujumbura,Maize,Burundi,8/27/2014,700001,649999,BIF
Bujumbura,Maize,Burundi,8/28/2014,704143,653846,BIF
Bujumbura,Maize,Burundi,8/29/2014,698627,648726,BIF
Bujumbura,Maize,Burundi,9/1/2014,652979,602750,BIF
Bujumbura,Maize,Burundi,9/2/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,9/3/2014,648727,598825,BIF
Bujumbura,Maize,Burundi,9/4/2014,649574,599607,BIF
Bujumbura,Maize,Burundi,9/5/2014,649150,599214,BIF
Bujumbura,Maize,Burundi,9/8/2014,600787,550720,BIF
Bujumbura,Maize,Burundi,9/9/2014,598822,548921,BIF
Bujumbura,Maize,Burundi,9/10/2014,600787,550722,BIF
Bujumbura,Maize,Burundi,9/11/2014,614172,562991,BIF
Bujumbura,Maize,Burundi,9/12/2014,614086,562912,BIF
Bujumbura,Maize,Burundi,9/15/2014,648723,598821,BIF
Bujumbura,Maize,Burundi,9/16/2014,649147,599213,BIF
Bujumbura,Maize,Burundi,9/17/2014,650428,600394,BIF
Bujumbura,Maize,Burundi,9/18/2014,650426,600394,BIF
Bujumbura,Maize,Burundi,9/19/2014,652985,602756,BIF
Bujumbura,Maize,Burundi,9/22/2014,650424,600392,BIF
Bujumbura,Maize,Burundi,9/23/2014,646181,596475,BIF
Bujumbura,Maize,Burundi,9/24/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,9/25/2014,652134,601969,BIF
Bujumbura,Maize,Burundi,9/26/2014,650001,600000,BIF
Bujumbura,Maize,Burundi,9/29/2014,650001,600000,BIF
Bujumbura,Maize,Burundi,9/30/2014,649150,599214,BIF
Bujumbura,Maize,Burundi,10/1/2014,649148,599214,BIF
Bujumbura,Maize,Burundi,10/2/2014,649573,599607,BIF
Bujumbura,Maize,Burundi,10/3/2014,649146,599212,BIF
Bujumbura,Maize,Burundi,10/6/2014,653418,603155,BIF
Bujumbura,Maize,Burundi,10/7/2014,648299,598430,BIF
Bujumbura,Maize,Burundi,10/8/2014,647443,597640,BIF
Bujumbura,Maize,Burundi,10/9/2014,650000,600000,BIF
Bujumbura,Maize,Burundi,10/10/2014,647432,597630,BIF
Bujumbura,Maize,Burundi,10/14/2014,644160,594608,BIF
Bujumbura,Maize,Burundi,10/15/2014,646210,596503,BIF
Bujumbura,Maize,Burundi,10/16/2014,651694,601563,BIF
Bujumbura,Maize,Burundi,10/17/2014,645354,595712,BIF
Bujumbura,Maize,Burundi,10/20/2014,604319,584175,BIF
Bujumbura,Maize,Burundi,10/22/2014,598064,578128,BIF
Bujumbura,Maize,Burundi,10/23/2014,601166,551069,BIF
Bujumbura,Maize,Burundi,10/24/2014,599999,550000,BIF
Bujumbura,Maize,Burundi,11/3/2014,613639,562504,BIF
Bujumbura,Maize,Burundi,11/4/2014,625475,573353,BIF
Bujumbura,Maize,Burundi,11/5/2014,625326,573217,BIF
Bujumbura,Maize,Burundi,11/6/2014,613843,562690,BIF
Bujumbura,Maize,Burundi,11/7/2014,613733,562590,BIF
Bujumbura,Maize,Burundi,11/10/2014,613870,562715,BIF
Bujumbura,Maize,Burundi,11/11/2014,616524,565148,BIF
Bujumbura,Maize,Burundi,11/12/2014,625357,573246,BIF
Bujumbura,Maize,Burundi,11/13/2014,625350,573238,BIF
Bujumbura,Maize,Burundi,11/14/2014,625475,573353,BIF
Bujumbura,Maize,Burundi,11/17/2014,600000,550000,BIF
Bujumbura,Maize,Burundi,11/18/2014,599610,549642,BIF
Bujumbura,Maize,Burundi,11/19/2014,604294,553936,BIF
Bujumbura,Maize,Burundi,11/20/2014,598062,548223,BIF
Bujumbura,Maize,Burundi,11/21/2014,598834,548930,BIF
Bujumbura,Maize,Burundi,11/24/2014,622546,570668,BIF
Bujumbura,Maize,Burundi,11/25/2014,599999,550000,BIF
Bujumbura,Maize,Burundi,11/26/2014,601168,551072,BIF
Bujumbura,Maize,Burundi,11/27/2014,598445,548573,BIF
Bujumbura,Maize,Burundi,11/28/2014,623085,571160,BIF
Bujumbura,Maize,Burundi,12/1/2014,617268,565828,BIF
Bujumbura,Maize,Burundi,12/2/2014,601560,551430,BIF
Bujumbura,Maize,Burundi,12/3/2014,610705,559812,BIF
Bujumbura,Maize,Burundi,12/4/2014,559784,508895,BIF
Bujumbura,Maize,Burundi,12/5/2014,569707,517916,BIF
Bujumbura,Maize,Burundi,12/8/2014,615601,564300,BIF
Bujumbura,Maize,Burundi,12/9/2014,611320,560375,BIF
Bujumbura,Maize,Burundi,12/10/2014,613105,562012,BIF
Bujumbura,Maize,Burundi,12/11/2014,621360,569579,BIF
Bujumbura,Maize,Burundi,12/12/2014,646853,597095,BIF
Bujumbura,Maize,Burundi,12/15/2014,621484,569693,BIF
Bujumbura,Maize,Burundi,12/16/2014,621508,569714,BIF
Bujumbura,Maize,Burundi,12/17/2014,621337,569558,BIF
Bujumbura,Maize,Burundi,12/18/2014,609702,558893,BIF
Bujumbura,Maize,Burundi,12/19/2014,621317,569540,BIF
Bujumbura,Maize,Burundi,12/22/2014,600001,550000,BIF
Bujumbura,Maize,Burundi,12/23/2014,616249,564894,BIF
Bujumbura,Maize,Burundi,1/12/2015,601558,551427,BIF
Bujumbura,Maize,Burundi,1/13/2015,600000,550000,BIF
Bujumbura,Maize,Burundi,1/14/2015,603530,553235,BIF
Bujumbura,Maize,Burundi,1/15/2015,614012,562844,BIF
Bujumbura,Maize,Burundi,1/16/2015,599221,549285,BIF
Bujumbura,Maize,Burundi,1/19/2015,599999,550000,BIF
Bujumbura,Maize,Burundi,1/20/2015,604690,554299,BIF
Bujumbura,Maize,Burundi,1/21/2015,598448,548578,BIF
Bujumbura,Maize,Burundi,1/22/2015,621197,569429,BIF
Bujumbura,Maize,Burundi,1/23/2015,621185,569419,BIF
Bujumbura,Maize,Burundi,1/26/2015,598834,548930,BIF
Bujumbura,Maize,Burundi,1/27/2015,598441,548572,BIF
Bujumbura,Maize,Burundi,1/28/2015,597656,547852,BIF
Bujumbura,Maize,Burundi,1/29/2015,598432,548562,BIF
Bujumbura,Maize,Burundi,2/6/2015,622188,570338,BIF
Bujumbura,Maize,Burundi,2/9/2015,602753,552522,BIF
Bujumbura,Maize,Burundi,2/10/2015,600000,550000,BIF
Bujumbura,Maize,Burundi,2/11/2015,669403,617911,BIF
Bujumbura,Maize,Burundi,2/12/2015,612023,561021,BIF
Bujumbura,Maize,Burundi,2/13/2015,617973,566475,BIF
Bujumbura,Maize,Burundi,2/16/2015,595744,546099,BIF
Bujumbura,Maize,Burundi,2/17/2015,600000,550001,BIF
Bujumbura,Maize,Burundi,2/18/2015,601166,551069,BIF
Bujumbura,Maize,Burundi,2/19/2015,600000,580000,BIF
Bujumbura,Maize,Burundi,2/23/2015,597662,547856,BIF
Bujumbura,Maize,Burundi,2/24/2015,625263,573159,BIF
Bujumbura,Maize,Burundi,2/25/2015,600782,550718,BIF
Bujumbura,Maize,Burundi,2/26/2015,602345,552150,BIF
Bujumbura,Maize,Burundi,2/27/2015,597665,547858,BIF
Bujumbura,Maize,Burundi,3/2/2015,664131,613043,BIF
Bujumbura,Maize,Burundi,3/3/2015,651694,601563,BIF
Bujumbura,Maize,Burundi,3/4/2015,652534,602340,BIF
Bujumbura,Maize,Burundi,3/13/2015,676865,624797,BIF
Bujumbura,Maize,Burundi,3/16/2015,600391,580377,BIF
Bujumbura,Maize,Burundi,3/17/2015,603517,583400,BIF
Bujumbura,Maize,Burundi,3/18/2015,620883,600188,BIF
Bujumbura,Maize,Burundi,3/19/2015,600001,580000,BIF
Bujumbura,Maize,Burundi,3/23/2015,635773,582791,BIF
Bujumbura,Maize,Burundi,3/24/2015,627155,574891,BIF
Bujumbura,Maize,Burundi,3/25/2015,625699,573557,BIF
Bujumbura,Maize,Burundi,3/26/2015,626009,573841,BIF
Bujumbura,Maize,Burundi,3/27/2015,626137,573958,BIF
Bujumbura,Maize,Burundi,3/30/2015,613130,562035,BIF
Bujumbura,Maize,Burundi,3/31/2015,613461,562338,BIF
Bujumbura,Maize,Burundi,4/1/2015,598443,548572,BIF
Bujumbura,Maize,Burundi,4/2/2015,614374,563176,BIF
Bujumbura,Maize,Burundi,4/3/2015,599426,549474,BIF
Bujumbura,Maize,Burundi,4/6/2015,648956,599036,BIF
Bujumbura,Maize,Burundi,4/7/2015,985687,903546,BIF
Bujumbura,Maize,Burundi,4/8/2015,670844,619241,BIF
Bujumbura,Maize,Burundi,4/9/2015,668824,617376,BIF
Bujumbura,Maize,Burundi,4/10/2015,650000,600000,BIF
Bujumbura,Maize,Burundi,4/10/2015,650000,600000,BIF
Bujumbura,Maize,Burundi,4/13/2015,596879,547139,BIF
Bujumbura,Maize,Burundi,4/14/2015,620785,569052,BIF
Bujumbura,Maize,Burundi,4/15/2015,621059,569304,BIF
Bujumbura,Maize,Burundi,4/16/2015,619902,568243,BIF
Bujumbura,Maize,Burundi,4/17/2015,620483,568775,BIF
Bujumbura,Maize,Burundi,4/20/2015,553954,503594,BIF
Bujumbura,Maize,Burundi,4/21/2015,616264,564908,BIF
Bujumbura,Maize,Burundi,4/24/2015,615168,563905,BIF
Bujumbura,Maize,Burundi,5/8/2015,700000,650000,BIF
Bujumbura,Maize,Burundi,5/11/2015,700001,650000,BIF
Bujumbura,Maize,Burundi,5/13/2015,713841,662852,BIF
Bujumbura,Maize,Burundi,5/18/2015,750000,699999,BIF
Bujumbura,Maize,Burundi,5/19/2015,766898,715771,BIF
Bujumbura,Maize,Burundi,5/21/2015,749999,699999,BIF
Bujumbura,Maize,Burundi,5/22/2015,750000,700000,BIF
Bujumbura,Maize,Burundi,5/25/2015,699999,650000,BIF
Bujumbura,Maize,Burundi,5/27/2015,709992,659279,BIF
Bujumbura,Maize,Burundi,6/1/2015,645598,595936,BIF
Bujumbura,Maize,Burundi,6/2/2015,650000,600000,BIF
Bujumbura,Maize,Burundi,6/3/2015,669078,617610,BIF
Bujumbura,Maize,Burundi,6/4/2015,648732,598830,BIF
Bujumbura,Maize,Burundi,6/5/2015,652118,601954,BIF
Bujumbura,Maize,Burundi,6/8/2015,650000,599999,BIF
Bujumbura,Maize,Burundi,6/9/2015,666769,615478,BIF
Bujumbura,Maize,Burundi,6/11/2015,648307,598436,BIF
Bujumbura,Maize,Burundi,6/12/2015,666693,615410,BIF
Bujumbura,Maize,Burundi,6/15/2015,650424,600392,BIF
Bujumbura,Maize,Burundi,6/16/2015,667281,615952,BIF
Bujumbura,Maize,Burundi,6/17/2015,669818,618294,BIF
Bujumbura,Maize,Burundi,6/18/2015,670688,619097,BIF
Bujumbura,Maize,Burundi,6/19/2015,670790,619191,BIF
Bujumbura,Maize,Burundi,7/13/2015,626335,574141,BIF
Bujumbura,Maize,Burundi,7/14/2015,600001,550001,BIF
Bujumbura,Maize,Burundi,7/15/2015,617034,565614,BIF
Bujumbura,Maize,Burundi,7/16/2015,600000,550000,BIF
Bujumbura,Maize,Burundi,7/27/2015,553148,502862,BIF
Bujumbura,Maize,Burundi,7/28/2015,531933,483576,BIF
Bujumbura,Maize,Burundi,7/29/2015,530449,482226,BIF
Bujumbura,Maize,Burundi,7/31/2015,536360,487600,BIF
Bujumbura,Maize,Burundi,8/7/2015,548217,498380,BIF
Bujumbura,Maize,Burundi,8/10/2015,604681,554291,BIF
Bujumbura,Maize,Burundi,8/11/2015,593807,544323,BIF
